,_id,timestamp,device_id,bssid,ssid,security,frequency,rssi,label
860,861,1411637682245.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:80,eduroam,[WPA2-EAP-CCMP][ESS],2462,-86,
861,862,1411637682245.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:aa:61,Secure,[WPA2-EAP-CCMP][ESS],2462,-91,
862,863,1411637682245.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a7:80,MatiesWifi,[ESS],2437,-60,
863,864,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-46,
864,865,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a7:82,eduroam,[WPA2-EAP-CCMP][ESS],2437,-66,
865,866,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a7:81,Secure,[WPA2-EAP-CCMP][ESS],2437,-66,
866,867,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:80,eduroam,[WPA2-EAP-CCMP][ESS],2462,-86,
867,868,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:aa:61,Secure,[WPA2-EAP-CCMP][ESS],2462,-91,
868,869,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a7:80,MatiesWifi,[ESS],2437,-71,
869,870,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:71,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2417,-84,
870,871,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:db:7d:91,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2457,-88,
871,872,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,02:1c:10:bf:a7:bd,,[WPA-PSK-TKIP][ESS],2422,-93,
872,873,1411637686598.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:70,MatiesWifi,[ESS],2417,-84,
873,874,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,c0:4a:00:93:aa:c7,NaspersML,[WPA2-PSK-CCMP][ESS],2422,-46,
874,875,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a7:82,eduroam,[WPA2-EAP-CCMP][ESS],2437,-66,
875,876,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a7:81,Secure,[WPA2-EAP-CCMP][ESS],2437,-66,
876,877,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:80,eduroam,[WPA2-EAP-CCMP][ESS],2462,-86,
877,878,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:aa:61,Secure,[WPA2-EAP-CCMP][ESS],2462,-91,
878,879,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a7:80,MatiesWifi,[ESS],2437,-71,
879,880,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:71,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2417,-84,
880,881,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:db:7d:91,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2457,-88,
881,882,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,02:1c:10:bf:a7:bd,,[WPA-PSK-TKIP][ESS],2422,-93,
882,883,1411637695799.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:70,MatiesWifi,[ESS],2417,-84,
883,884,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:82,eduroam,[WPA2-EAP-CCMP][ESS],2437,-71,
884,885,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:81,SecureTyg,[WPA2-EAP-CCMP][ESS],2437,-72,
885,886,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:60,Secure,[WPA2-EAP-CCMP][ESS],2462,-80,
886,887,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:61,eduroam,[WPA2-EAP-CCMP][ESS],2462,-90,
887,888,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a2:c0,eduroam,[WPA2-EAP-CCMP][ESS],2462,-94,
888,889,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:80,MatiesWifi,[ESS],2437,-73,
889,890,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:62,MatiesWifi,[ESS],2462,-81,
890,891,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c5:61,MatiesWifi,[ESS],2412,-82,
891,892,1411637711633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c5:63,RegisterMe!,[ESS],2412,-83,
892,893,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:82,eduroam,[WPA2-EAP-CCMP][ESS],2437,-84,
893,894,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:81,SecureTyg,[WPA2-EAP-CCMP][ESS],2437,-80,
894,895,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:60,Secure,[WPA2-EAP-CCMP][ESS],2462,-88,
895,896,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:61,eduroam,[WPA2-EAP-CCMP][ESS],2462,-75,
896,897,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:a2:c0,eduroam,[WPA2-EAP-CCMP][ESS],2462,-94,
897,898,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:80,MatiesWifi,[ESS],2437,-78,
898,899,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:62,MatiesWifi,[ESS],2462,-81,
899,900,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c5:61,MatiesWifi,[ESS],2412,-82,
900,901,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c5:63,RegisterMe!,[ESS],2412,-83,
901,902,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:b0:e0,Siemens,[WPA2-PSK-CCMP][ESS],2462,-79,
902,903,1411637727546.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:b0:e1,MatiesWifi,[ESS],2462,-90,
903,904,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:82,eduroam,[WPA2-EAP-CCMP][ESS],2437,-84,
904,905,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:81,SecureTyg,[WPA2-EAP-CCMP][ESS],2437,-80,
905,906,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:60,Secure,[WPA2-EAP-CCMP][ESS],2462,-55,
906,907,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:61,eduroam,[WPA2-EAP-CCMP][ESS],2462,-52,
907,908,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,fc:48:ef:2a:c6:80,MatiesWifi,[ESS],2437,-78,
908,909,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:62,MatiesWifi,[ESS],2462,-54,
909,910,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:b0:e0,Siemens,[WPA2-PSK-CCMP][ESS],2462,-79,
910,911,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:4e:91:63:b0:e1,MatiesWifi,[ESS],2462,-90,
911,912,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f2:41,Secure,[WPA2-EAP-CCMP][ESS],2437,-56,
912,913,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f2:40,eduroam,[WPA2-EAP-CCMP][ESS],2437,-56,
913,914,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:42,Secure,[WPA2-EAP-CCMP][ESS],2412,-65,
914,915,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:40,eduroam,[WPA2-EAP-CCMP][ESS],2412,-66,
915,916,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:81,eduroam,[WPA2-EAP-CCMP][ESS],2437,-75,
916,917,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:82,Secure,[WPA2-EAP-CCMP][ESS],2437,-78,
917,918,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f2:42,MatiesWifi,[ESS],2437,-62,
918,919,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:41,MatiesWifi,[ESS],2412,-66,
919,920,1411637743394.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:80,MatiesWifi,[ESS],2437,-75,
920,921,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:60,Secure,[WPA2-EAP-CCMP][ESS],2462,-72,
921,922,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:61,eduroam,[WPA2-EAP-CCMP][ESS],2462,-52,
922,923,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:62,MatiesWifi,[ESS],2462,-83,
923,924,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f2:41,Secure,[WPA2-EAP-CCMP][ESS],2437,-71,
924,925,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f2:40,eduroam,[WPA2-EAP-CCMP][ESS],2437,-56,
925,926,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:42,Secure,[WPA2-EAP-CCMP][ESS],2412,-81,
926,927,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:40,eduroam,[WPA2-EAP-CCMP][ESS],2412,-79,
927,928,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:81,eduroam,[WPA2-EAP-CCMP][ESS],2437,-75,
928,929,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:82,Secure,[WPA2-EAP-CCMP][ESS],2437,-78,
929,930,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f2:42,MatiesWifi,[ESS],2437,-62,
930,931,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:41,MatiesWifi,[ESS],2412,-66,
931,932,1411637759213.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:13:80,MatiesWifi,[ESS],2437,-75,
932,933,1411637775067.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:60,Secure,[WPA2-EAP-CCMP][ESS],2462,-85,
933,934,1411637775067.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:62,MatiesWifi,[ESS],2462,-83,
934,935,1411637775067.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f2:41,Secure,[WPA2-EAP-CCMP][ESS],2437,-71,
935,936,1411637775067.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:42,Secure,[WPA2-EAP-CCMP][ESS],2412,-85,
936,937,1411637775067.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:40,eduroam,[WPA2-EAP-CCMP][ESS],2412,-83,
937,938,1411637775067.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f1:a2,eduroam,[WPA2-EAP-CCMP][ESS],2462,-80,
938,939,1411637775067.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:14:d1:9e:3e:50,,[WPS][WEP][ESS],2432,-87,
939,940,1411637790903.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:10:60,Secure,[WPA2-EAP-CCMP][ESS],2462,-85,
940,941,1411637790903.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:42,Secure,[WPA2-EAP-CCMP][ESS],2412,-85,
941,942,1411637790903.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:ec:40,eduroam,[WPA2-EAP-CCMP][ESS],2412,-83,
942,943,1411637790903.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:f1:a2,eduroam,[WPA2-EAP-CCMP][ESS],2462,-80,
943,944,1411637790903.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:14:d1:9e:3e:50,,[WPS][WEP][ESS],2432,-87,
944,945,1411637806750.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:71,,[WPA2-EAP-CCMP][ESS],2427,-88,
945,946,1411637806750.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-93,
946,947,1411637806750.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:70,MatiesWifi,[ESS],2417,-94,
947,948,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:71,,[WPA2-EAP-CCMP][ESS],2427,-88,
948,949,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-91,
949,950,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:70,MatiesWifi,[ESS],2417,-94,
950,951,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:21:04:41:ad:10,CHA,[WPA2-PSK-CCMP][WPS][ESS],2432,-76,
951,952,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:71,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2417,-90,
952,953,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:66:b3:e2:60:6c,Eikenbosch #8,[ESS],2437,-85,
953,954,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:e6:c0:56,WISH #Botmazicht3,[ESS],2462,-87,
954,955,1411637822633.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:a5:86,WISH #Akkerhof1,[ESS],2412,-92,
955,956,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-85,
956,957,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:21:04:41:ad:10,CHA,[WPA2-PSK-CCMP][WPS][ESS],2432,-78,
957,958,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:11:5c:b4:92:71,,[WPA-EAP-TKIP][WPA2-EAP-CCMP][ESS],2417,-90,
958,959,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:66:b3:e2:60:6c,Eikenbosch #8,[ESS],2437,-85,
959,960,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:e6:c0:56,WISH #Botmazicht3,[ESS],2462,-80,
960,961,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,f4:ec:38:ce:a5:86,WISH #Akkerhof1,[ESS],2412,-92,
961,962,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:b9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2412,-94,
962,963,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:70,MatiesWifi,[ESS],2427,-83,
963,964,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-87,
964,965,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:ba,1 Telkom Guest,[ESS],2412,-91,
965,966,1411637838521.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:16:2d:da:74:71,MatiesWifi,[ESS],2462,-92,
966,967,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-77,
967,968,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:21:04:41:ad:10,CHA,[WPA2-PSK-CCMP][WPS][ESS],2432,-78,
968,969,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:e6:c0:56,WISH #Botmazicht3,[ESS],2462,-66,
969,970,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:b9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2412,-77,
970,971,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:70,MatiesWifi,[ESS],2427,-59,
971,972,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-87,
972,973,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:ba,1 Telkom Guest,[ESS],2412,-77,
973,974,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:16:2d:da:74:71,MatiesWifi,[ESS],2462,-92,
974,975,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e2,eduroam,[WPA2-EAP-CCMP][ESS],2462,-88,
975,976,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e0,Secure,[WPA2-EAP-CCMP][ESS],2462,-88,
976,977,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:f6:52:38:28:fc,stellemploy,[WPA2-PSK-CCMP+TKIP][ESS],2472,-94,
977,978,1411637854356.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e1,MatiesWifi,[ESS],2462,-91,
978,979,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-76,
979,980,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:e6:c0:56,WISH #Botmazicht3,[ESS],2462,-65,
980,981,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:b9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2412,-62,
981,982,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:70,MatiesWifi,[ESS],2427,-72,
982,983,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-80,
983,984,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:ba,1 Telkom Guest,[ESS],2412,-64,
984,985,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e2,eduroam,[WPA2-EAP-CCMP][ESS],2462,-94,
985,986,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e0,Secure,[WPA2-EAP-CCMP][ESS],2462,-94,
986,987,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:f6:52:38:28:fc,stellemploy,[WPA2-PSK-CCMP+TKIP][ESS],2472,-85,
987,988,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e1,MatiesWifi,[ESS],2462,-91,
988,989,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:f1:df:46:88:7c,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-83,
989,990,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:a4:ab:ca,two and a half men,[WPA2-PSK-CCMP][ESS],2412,-85,
990,991,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:bf:96:e9,MWEB_BF96E9,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2462,-94,
991,992,1411637870138.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-77,
992,993,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-78,
993,994,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:e6:c0:56,WISH #Botmazicht3,[ESS],2462,-84,
994,995,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:b9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2412,-79,
995,996,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:70,MatiesWifi,[ESS],2427,-72,
996,997,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-80,
997,998,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:ba,1 Telkom Guest,[ESS],2412,-80,
998,999,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e2,eduroam,[WPA2-EAP-CCMP][ESS],2462,-94,
999,1000,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8f:18:e0,Secure,[WPA2-EAP-CCMP][ESS],2462,-94,
1000,1001,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:f6:52:38:28:fc,stellemploy,[WPA2-PSK-CCMP+TKIP][ESS],2472,-78,
1001,1002,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:f1:df:46:88:7c,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-75,
1002,1003,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:a4:ab:ca,two and a half men,[WPA2-PSK-CCMP][ESS],2412,-85,
1003,1004,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:97:26:bf:96:e9,MWEB_BF96E9,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],2462,-94,
1004,1005,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-77,
1005,1006,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:e5:81,eduroam,[WPA2-EAP-CCMP][ESS],2437,-73,
1006,1007,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:e5:80,Secure,[WPA2-EAP-CCMP][ESS],2437,-76,
1007,1008,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,4e:cb:f5:03:e8:ab,VodafoneMobileWiFi-03E8AB,[WPA2-PSK-CCMP][ESS],2462,-78,
1008,1009,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-99,
1009,1010,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:83:ff:80,WISH #Botmazicht4,[ESS],2422,-66,
1010,1011,1411637886107.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:e5:82,MatiesWifi,[ESS],2437,-72,
1011,1012,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:ec:32:18,WISH #Botmazicht5,[ESS],2447,-74,
1012,1013,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:27:19:e6:c0:56,WISH #Botmazicht3,[ESS],2462,-84,
1013,1014,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:b9,1 Telkom Connect,[WPA2-EAP-CCMP][ESS],2412,-85,
1014,1015,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:3a:99:f5:ae:70,MatiesWifi,[ESS],2427,-81,
1015,1016,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:82,WISH #Proteahof1,[ESS],2442,-73,
1016,1017,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,84:78:ac:b9:30:ba,1 Telkom Guest,[ESS],2412,-87,
1017,1018,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,90:f6:52:38:28:fc,stellemploy,[WPA2-PSK-CCMP+TKIP][ESS],2472,-88,
1018,1019,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,ac:f1:df:46:88:7c,D-Link,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],2412,-85,
1019,1020,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,9c:d6:43:a4:ab:ca,two and a half men,[WPA2-PSK-CCMP][ESS],2412,-79,
1020,1021,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,94:0c:6d:b7:ca:8a,WISH #Proteahof2,[ESS],2422,-51,
1021,1022,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:e5:81,eduroam,[WPA2-EAP-CCMP][ESS],2437,-73,
1022,1023,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,20:0b:c7:8e:e5:80,Secure,[WPA2-EAP-CCMP][ESS],2437,-76,
1023,1024,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,4e:cb:f5:03:e8:ab,VodafoneMobileWiFi-03E8AB,[WPA2-PSK-CCMP][ESS],2462,-78,
1024,1025,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,00:18:39:ce:f3:07,Het Hereenhof 4 (Wish.org.za),[WEP][ESS],2462,-99,
1025,1026,1411637901778.0,11e5f39d-3b9f-4efb-bc96-13e63276c08b,64:70:02:83:ff:80,WISH #Botmazicht4,[ESS],2422,-87,
